SA2_code,y.lung.male,sd.lung.male,y.lung.female,sd.lung.female,y.lung.persons,sd.lung.persons
31258,-0.16251892949777494,0.13616272695000908,-0.05129329438755058,0.13178952233259014,-0.13926206733350766,0.10557179377924618
31259,-0.23572233352106983,0.168894139451732,-0.09431067947124129,0.15373716778345278,-0.23572233352106983,0.14515943759719485
31260,-0.10536051565782628,0.17970438448436332,-0.030459207484708574,0.16103987230529135,-0.08338160893905101,0.14399615698174295
31261,-0.2231435513142097,0.12892977222232355,-0.030459207484708574,0.12115988615767076,-0.15082288973458366,0.09696102188156377
31262,-0.01005033585350145,0.16200767122523582,-0.040821994520255166,0.16247639342782383,-0.030459207484708574,0.13345455533066083
31263,-0.020202707317519466,0.14022700290362256,0.058268908123975824,0.13459928114547826,0,0.11384875067051518
31264,-0.030459207484708574,0.17242036083299456,0.0769610411361284,0.15729661206863085,0,0.1454994603232972
31265,-0.06187540371808753,0.16542840213549928,0.23111172096338664,0.15580696405672545,0.10436001532424286,0.13983490836530726
31266,0.14842000511827322,0.10318207474229393,0.1906203596086497,0.10620191854526433,0.1906203596086497,0.08523167584855418
31267,-0.2744368457017603,0.17453851743651794,0.17395330712343798,0.1636443544452393,-0.06187540371808753,0.1454178342001517
31268,-0.040821994520255166,0.17014877983830368,0.06765864847381486,0.16204273077389286,0.009950330853168092,0.144244532198802
31269,-0.2876820724517809,0.26469071092610585,-0.05129329438755058,0.2691466700938379,-0.21072103131565253,0.2213594809336032
31270,-0.10536051565782628,0.12947985753882627,0.06765864847381486,0.13714978987112145,-0.01005033585350145,0.09814892482013064
31271,0.12221763272424911,0.1774418349599421,-0.020202707317519466,0.16718745258442866,0.06765864847381486,0.1515226862827012
31272,0.1906203596086497,0.17046335169710838,0.11332868530700327,0.16247639342782377,0.1570037488096647,0.13686938091565276
31273,-0.030459207484708574,0.14545991115218845,0.009950330853168092,0.144244532198802,-0.040821994520255166,0.11808283373923718
31274,0.34358970439007686,0.1330236032975779,0.1823215567939546,0.1435777854276457,0.3293037471426003,0.11164166396279965
31275,0.10436001532424286,0.15362504733873547,0.12221763272424911,0.144514018053018,0.14842000511827322,0.12429698094783187
31276,0.14842000511827322,0.1608744954662587,0.02955880224154443,0.15658848692840227,0.10436001532424286,0.14331754360530716
31277,0.11332868530700327,0.11748011177707836,-0.01005033585350145,0.11897647304475062,0.10436001532424286,0.09986968220719149
31278,0.03922071315328133,0.13686938091565273,-0.13926206733350766,0.1242969809478319,-0.040821994520255166,0.11808283373923718
31280,-0.06187540371808753,0.12459028597553169,-0.12783337150988489,0.127577042976599,-0.09431067947124129,0.10593845141747173
31281,0.01980262729617973,0.15051434313461934,-0.08338160893905101,0.1522923410999982,0,0.12194739819923466
31282,0.08617769624105241,0.13133265721889,-0.040821994520255166,0.13057825211081664,0.04879016416943205,0.11287600665491233
31283,0.14842000511827322,0.1672521295296421,0.03922071315328133,0.16956267514244983,0.131028262406404,0.13660604977089988
31284,-0.040821994520255166,0.15468686683048277,-0.10536051565782628,0.14677656757743923,-0.11653381625595151,0.13518052110929835
31285,0.27763173659827955,0.17222137882242547,0.04879016416943205,0.164680302175026,0.23111172096338664,0.1437305640128965
31286,0.19885085874516517,0.15404307610577755,0.03922071315328133,0.15165894054486304,0.16551443847757333,0.12918157978602637
31287,0.22314355131420976,0.13228703976024644,-0.09431067947124129,0.14537297912239336,0.08617769624105241,0.11291173648311648
31288,-0.09431067947124129,0.16196644427829135,-0.05129329438755058,0.1481174463561482,-0.09431067947124129,0.13686938091565268
31289,-0.18632957819149348,0.1619172656111722,-0.12783337150988489,0.1582423103591018,-0.19845093872383832,0.14051631625508504
31290,-0.15082288973458366,0.18670115783241284,-0.1743533871447778,0.1690597632420625,-0.19845093872383832,0.15449538471840876
31291,0.16551443847757333,0.16794989967272125,0.14842000511827322,0.1672521295296421,0.2468600779315258,0.1417696178589063
31292,-0.040821994520255166,0.16247639342782383,-0.10536051565782628,0.1593748393072206,-0.09431067947124129,0.13256383568817073
31293,0.13976194237515863,0.14899003778080575,0.01980262729617973,0.1467765675774393,0.10436001532424286,0.11842460270253574
31294,0.1906203596086497,0.16132512385704192,0.01980262729617973,0.1542249346290477,0.14842000511827322,0.14124884198268925
31295,0.0769610411361284,0.1973331505591897,-0.09431067947124129,0.18976653881098002,0,0.1643283159026088
31296,0.1823215567939546,0.16555920692576392,0.1570037488096647,0.16287266846260565,0.20701416938432612,0.14051631625508504
